series,variant,residual,E,mu,dmu,sigma,dsigma
0,no corr, cluster,phi,3,-0.00176716,1.87193e-05,0.00434907,1.32365e-05
0,no corr, cluster,phi,5,-0.00130105,1.77108e-05,0.00419013,1.25234e-05
0,no corr, cluster,phi,7,-0.00105994,1.675e-05,0.00411025,1.18441e-05
0,no corr, cluster,phi,9,-0.000875863,1.67631e-05,0.00418779,1.18533e-05
0,no corr, cluster,phi,11,-0.00066685,1.7214e-05,0.00430904,1.21721e-05
0,no corr, cluster,phi,13.5,-0.000466681,1.44855e-05,0.00442485,1.02428e-05
0,no corr, cluster,phi,17.5,-0.000189797,1.11928e-05,0.00440708,7.91448e-06
0,no corr, cluster,phi,25,-3.12351e-05,7.29636e-06,0.0040814,5.1593e-06
