variant,N,E_min,E_max,b0@E0,db0,m_lnE,dm_lnE,z_m,m_per_decade,Delta_b_fit,Delta_b_data,R2w,RMSEw,chi2_ndf
z00to10,8,3,25,0.196346,0.000767601,0.00240799,0.000767601,3.13703,0.00554459,0.00510557,0.00714353,0.599765,0.00139059,1.09451
z10to20,8,3,25,0.195343,0.000787719,0.00399927,0.000787719,5.07703,0.00920866,0.00847951,0.00917533,0.907579,0.000935939,0.437475
z20to30,8,3,25,0.22404,0.00117784,-0.00504641,0.00117784,-4.28447,-0.0116198,-0.0106997,0.0124873,0.869482,0.00132501,0.459254
z30to45,8,3,25,0.277243,0.00197336,-0.0121258,0.00197336,-6.14472,-0.0279206,-0.0257098,0.0323675,0.593776,0.00704707,4.30522
z45to60,5,3,25,0.549699,0.0164432,-0.0863371,0.0164432,-5.25061,-0.198799,-0.183057,0.179952,0.895432,0.015396,1.07317
