KIND,VARIANT,SUFFIX,BIN,E_low,E_high,ENTRIES,MEAN,RMS,SRC,NAME
eta,CLUScpDirectBvals,,2,6,8,55812,-2.50633e-05,0.00331719,NAME,h_eta_diff_cpBcorr_6_8
phi,PDCraw,0_60vz,2,6,8,293835,-0.00100101,0.00407155,XAXIS,h_phi_diff_raw_6_8_0_60vz
phi,PDCcor,0_60vz,2,6,8,293835,-0.000476515,0.00318697,XAXIS,h_phi_diff_corr_6_8_0_60vz
phi,CLUSRAW,0_60vz,2,6,8,293835,-0.000911962,0.00419173,NAME,h_phi_diff_cpRaw_6_8_0_60vz
phi,CLUSCP,0_60vz,2,6,8,293835,-0.000203731,0.00326609,NAME,h_phi_diff_cpCorr_6_8_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,2,6,8,293835,-0.000301482,0.00321346,NAME,h_phi_diff_cpCorrEA_geom_6_8_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,2,6,8,293835,-0.000311003,0.00321512,NAME,h_phi_diff_cpCorrEA_fitEtaDep_6_8_0_60vz
phi,CLUSCP_EA,0_60vz,2,6,8,293835,-0.000307276,0.00321748,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_6_8_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,2,6,8,293835,-0.000312132,0.00321674,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_6_8_0_60vz
phi,CLUScpDirectBvals,0_60vz,2,6,8,293835,-0.000355029,0.00335018,NAME,h_phi_diff_cpBcorr_6_8_0_60vz
eta,PDCraw,0_60vz,2,6,8,293835,-1.00504e-05,0.00529245,XAXIS,h_eta_diff_raw_6_8_0_60vz
eta,PDCcor,0_60vz,2,6,8,293835,-7.84244e-06,0.00457898,XAXIS,h_eta_diff_corr_6_8_0_60vz
eta,CLUSRAW,0_60vz,2,6,8,293835,2.08697e-05,0.0052367,NAME,h_eta_diff_cpRaw_6_8_0_60vz
eta,CLUSCP,0_60vz,2,6,8,293835,3.56908e-05,0.00464375,NAME,h_eta_diff_cpCorr_6_8_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,2,6,8,293835,2.81952e-05,0.00465165,NAME,h_eta_diff_cpCorrEA_geom_6_8_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,2,6,8,293835,3.2084e-05,0.00458681,NAME,h_eta_diff_cpCorrEA_fitEtaDep_6_8_0_60vz
eta,CLUSCP_EA,0_60vz,2,6,8,293835,3.26826e-05,0.00458431,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_6_8_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,2,6,8,293835,3.20094e-05,0.00458738,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_6_8_0_60vz
eta,CLUScpDirectBvals,0_60vz,2,6,8,293835,3.33922e-05,0.00456893,NAME,h_eta_diff_cpBcorr_6_8_0_60vz
phi,PDCraw,,3,8,10,58362,-0.000971316,0.00405158,XAXIS,h_phi_diff_raw_8_10
eta,PDCraw,,3,8,10,58362,-2.34256e-05,0.00393162,XAXIS,h_eta_diff_raw_8_10
phi,PDCcor,,3,8,10,58362,-0.000461758,0.00318822,XAXIS,h_phi_diff_corr_8_10
eta,PDCcor,,3,8,10,58362,-3.93242e-05,0.00319015,XAXIS,h_eta_diff_corr_8_10
phi,CLUSRAW,,3,8,10,58362,-0.000899492,0.00414136,NAME,h_phi_diff_cpRaw_8_10
phi,CLUSCP,,3,8,10,58362,-0.000210155,0.00322284,NAME,h_phi_diff_cpCorr_8_10
phi,CLUSCP_EA_vzDep,,3,8,10,58362,-0.000310184,0.00317572,NAME,h_phi_diff_cpCorrEA_geom_8_10
phi,CLUSCP_EA_etaDep,,3,8,10,58362,-0.000312938,0.00317216,NAME,h_phi_diff_cpCorrEA_fitEtaDep_8_10
phi,CLUSCP_EA,,3,8,10,58362,-0.00031067,0.00317567,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_8_10
phi,CLUSCP_EA_mixed,,3,8,10,58362,-0.000313851,0.00317473,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_8_10
phi,CLUScpDirectBvals,,3,8,10,58362,-0.000359276,0.0032943,NAME,h_phi_diff_cpBcorr_8_10
eta,CLUSRAW,,3,8,10,58362,-2.80013e-05,0.00399048,NAME,h_eta_diff_cpRaw_8_10
eta,CLUSCP,,3,8,10,58362,-5.92007e-05,0.00340226,NAME,h_eta_diff_cpCorr_8_10
eta,CLUSCP_EA_vzDep,,3,8,10,58362,-5.08472e-05,0.00328051,NAME,h_eta_diff_cpCorrEA_geom_8_10
eta,CLUSCP_EA_etaDep,,3,8,10,58362,-4.81856e-05,0.00326752,NAME,h_eta_diff_cpCorrEA_fitEtaDep_8_10
eta,CLUSCP_EA,,3,8,10,58362,-5.08417e-05,0.00328032,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_8_10
eta,CLUSCP_EA_mixed,,3,8,10,58362,-4.81505e-05,0.00326703,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_8_10
