variant,N,E_min,E_max,b0@E0,db0,m_lnE,dm_lnE,z_m,m_per_decade,Delta_b_fit,Delta_b_data,R2w,RMSEw,chi2_ndf
z00to10,8,3,25,0.177443,0.000921645,-0.00566238,0.000921645,-6.14378,-0.0130381,-0.0120057,0.014424,0.793214,0.00186535,1.64003
z10to20,8,3,25,0.174607,0.000865485,-0.00690488,0.000865485,-7.97805,-0.0158991,-0.0146402,0.0167561,0.928713,0.00121647,0.814274
z20to30,8,3,25,0.179814,0.000976321,-0.00705786,0.000976321,-7.22903,-0.0162513,-0.0149645,0.0166603,0.94475,0.00105792,0.50936
z30to45,8,3,25,0.204716,0.00125062,-0.00375907,0.00125062,-3.00577,-0.00865557,-0.00797021,0.00927114,0.874548,0.000917018,0.216001
z45to60,5,3,25,0.341043,0.01033,0.0922443,0.01033,8.92976,0.2124,0.195582,0.187307,0.943489,0.0174806,1.59203
