variant,N,E_min,E_max,b0@E0,db0,m_lnE,dm_lnE,z_m,m_per_decade,Delta_b_fit,Delta_b_data,R2w,RMSEw,chi2_ndf
z00to02,8,3,25,0.181863,0.00122231,-0.00749394,0.00122231,-6.13099,-0.0172554,-0.0158891,0.024536,0.666914,0.0033989,3.12894
z02to04,8,3,25,0.18199,0.00120068,-0.00849963,0.00120068,-7.07903,-0.0195711,-0.0180214,0.0184549,0.946791,0.00129037,0.469379
z04to06,8,3,25,0.182291,0.00122363,-0.00856391,0.00122363,-6.99877,-0.0197191,-0.0181577,0.0254485,0.742289,0.00317679,2.83435
z06to08,8,3,25,0.176774,0.00114328,-0.00551167,0.00114328,-4.82093,-0.0126911,-0.0116862,0.0139595,0.779314,0.00195107,1.09691
z08to10,8,3,25,0.177526,0.00117934,-0.00560624,0.00117934,-4.7537,-0.0129088,-0.0118867,0.0203084,0.55544,0.00327116,3.01443
