KIND,VARIANT,SUFFIX,BIN,E_low,E_high,ENTRIES,MEAN,RMS,SRC,NAME
phi,CLUSCP_EA_mixed,,3,8,10,58295,-1.83038e-05,0.00317368,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_8_10
phi,CLUScpDirectBvals,,3,8,10,58295,-2.34566e-05,0.00329324,NAME,h_phi_diff_cpBcorr_8_10
eta,CLUSRAW,,3,8,10,58295,-2.76469e-05,0.00399073,NAME,h_eta_diff_cpRaw_8_10
eta,CLUSCP,,3,8,10,58295,-5.83876e-05,0.00340254,NAME,h_eta_diff_cpCorr_8_10
eta,CLUSCP_EA_vzDep,,3,8,10,58295,-5.02404e-05,0.00328083,NAME,h_eta_diff_cpCorrEA_geom_8_10
eta,CLUSCP_EA_etaDep,,3,8,10,58295,-4.76783e-05,0.00326785,NAME,h_eta_diff_cpCorrEA_fitEtaDep_8_10
eta,CLUSCP_EA,,3,8,10,58295,-5.02305e-05,0.00328063,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_8_10
eta,CLUSCP_EA_mixed,,3,8,10,58295,-4.75842e-05,0.0032674,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_8_10
eta,CLUScpDirectBvals,,3,8,10,58295,-5.09193e-05,0.00324452,NAME,h_eta_diff_cpBcorr_8_10
phi,PDCraw,0_60vz,3,8,10,302369,9.20735e-05,0.00415049,XAXIS,h_phi_diff_raw_8_10_0_60vz
phi,PDCcor,0_60vz,3,8,10,302369,0.00012697,0.00330066,XAXIS,h_phi_diff_corr_8_10_0_60vz
phi,CLUSRAW,0_60vz,3,8,10,302369,4.66789e-05,0.00426042,NAME,h_phi_diff_cpRaw_8_10_0_60vz
phi,CLUSCP,0_60vz,3,8,10,302369,0.000157996,0.00336268,NAME,h_phi_diff_cpCorr_8_10_0_60vz
phi,CLUSCP_EA_vzDep,0_60vz,3,8,10,302369,0.000160858,0.00332028,NAME,h_phi_diff_cpCorrEA_geom_8_10_0_60vz
phi,CLUSCP_EA_etaDep,0_60vz,3,8,10,302369,0.000154878,0.00332164,NAME,h_phi_diff_cpCorrEA_fitEtaDep_8_10_0_60vz
phi,CLUSCP_EA,0_60vz,3,8,10,302369,0.000154692,0.00332411,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_8_10_0_60vz
phi,CLUSCP_EA_mixed,0_60vz,3,8,10,302369,0.000154196,0.00332325,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_8_10_0_60vz
phi,CLUScpDirectBvals,0_60vz,3,8,10,302369,0.000143664,0.00344985,NAME,h_phi_diff_cpBcorr_8_10_0_60vz
eta,PDCraw,0_60vz,3,8,10,302369,1.63672e-06,0.0051139,XAXIS,h_eta_diff_raw_8_10_0_60vz
eta,PDCcor,0_60vz,3,8,10,302369,-3.32029e-06,0.00436923,XAXIS,h_eta_diff_corr_8_10_0_60vz
eta,CLUSRAW,0_60vz,3,8,10,302369,2.97587e-05,0.00507623,NAME,h_eta_diff_cpRaw_8_10_0_60vz
eta,CLUSCP,0_60vz,3,8,10,302369,3.57431e-05,0.0044533,NAME,h_eta_diff_cpCorr_8_10_0_60vz
eta,CLUSCP_EA_vzDep,0_60vz,3,8,10,302369,2.91992e-05,0.00445722,NAME,h_eta_diff_cpCorrEA_geom_8_10_0_60vz
eta,CLUSCP_EA_etaDep,0_60vz,3,8,10,302369,3.42233e-05,0.00440124,NAME,h_eta_diff_cpCorrEA_fitEtaDep_8_10_0_60vz
eta,CLUSCP_EA,0_60vz,3,8,10,302369,3.43786e-05,0.00439657,NAME,h_eta_diff_cpCorrEA_fitEnergyOnly_8_10_0_60vz
eta,CLUSCP_EA_mixed,0_60vz,3,8,10,302369,3.42835e-05,0.00440148,NAME,h_eta_diff_cpCorrEA_fitPhiE_etaEtaDep_8_10_0_60vz
eta,CLUScpDirectBvals,0_60vz,3,8,10,302369,3.48405e-05,0.00438014,NAME,h_eta_diff_cpBcorr_8_10_0_60vz
phi,PDCraw,,4,10,12,59003,-4.41653e-05,0.00415641,XAXIS,h_phi_diff_raw_10_12
eta,PDCraw,,4,10,12,59003,-4.22851e-05,0.00388337,XAXIS,h_eta_diff_raw_10_12
phi,PDCcor,,4,10,12,59003,-1.42863e-05,0.00334734,XAXIS,h_phi_diff_corr_10_12
eta,PDCcor,,4,10,12,59003,-3.03868e-05,0.00310296,XAXIS,h_eta_diff_corr_10_12
phi,CLUSRAW,,4,10,12,59003,-7.36223e-05,0.00424782,NAME,h_phi_diff_cpRaw_10_12
phi,CLUSCP,,4,10,12,59003,6.9968e-06,0.00337069,NAME,h_phi_diff_cpCorr_10_12
phi,CLUSCP_EA_vzDep,,4,10,12,59003,-2.14452e-06,0.00333582,NAME,h_phi_diff_cpCorrEA_geom_10_12
phi,CLUSCP_EA_etaDep,,4,10,12,59003,-4.37377e-06,0.00333271,NAME,h_phi_diff_cpCorrEA_fitEtaDep_10_12
phi,CLUSCP_EA,,4,10,12,59003,-3.86625e-06,0.00333589,NAME,h_phi_diff_cpCorrEA_fitEnergyOnly_10_12
phi,CLUSCP_EA_mixed,,4,10,12,59003,-3.5029e-06,0.00333475,NAME,h_phi_diff_cpCorrEA_fitPhiE_etaEtaDep_10_12
phi,CLUScpDirectBvals,,4,10,12,59003,-1.12865e-06,0.00346355,NAME,h_phi_diff_cpBcorr_10_12
eta,CLUSRAW,,4,10,12,59003,-4.47273e-05,0.00394946,NAME,h_eta_diff_cpRaw_10_12
eta,CLUSCP,,4,10,12,59003,-3.80371e-05,0.00331635,NAME,h_eta_diff_cpCorr_10_12
