variant,N,E_min,E_max,b0@E0,db0,m_lnE,dm_lnE,z_m,m_per_decade,Delta_b_fit,Delta_b_data,R2w,RMSEw,chi2_ndf
z00to02,8,3,25,0.181614,0.00114556,-0.00672013,0.000684344,-9.8198,-0.0154737,-0.0142484,0.0165611,0.870429,0.00167914,2.39236
z02to04,8,3,25,0.181808,0.00116163,-0.00713969,0.000694099,-10.2863,-0.0164397,-0.015138,0.0181789,0.936757,0.00117777,1.19056
z04to06,8,3,25,0.183499,0.00120179,-0.00759818,0.00071565,-10.6172,-0.0174954,-0.0161101,0.0228561,0.810538,0.00229987,4.39154
z06to08,8,3,25,0.177695,0.00110542,-0.0048144,0.000667333,-7.21439,-0.0110856,-0.0102078,0.0118968,0.854471,0.00130541,1.47741
z08to10,8,3,25,0.179001,0.00113022,-0.0056192,0.00068089,-8.25272,-0.0129387,-0.0119142,0.0165263,0.771852,0.00197733,3.35526
