variant,N,E_min,E_max,b0@E0,db0,m_lnE,dm_lnE,z_m,m_per_decade,Delta_b_fit,Delta_b_data,R2w,RMSEw,chi2_ndf
z00to10,8,3,25,0.188911,0.000525062,-0.00262353,0.000525062,-4.9966,-0.00604089,-0.00556257,0.00812467,0.596918,0.00143739,2.80981
z10to20,8,3,25,0.19285,0.000557359,-0.00238011,0.000557359,-4.27033,-0.0054804,-0.00504645,0.00846253,0.566197,0.00141021,2.32861
z20to30,8,3,25,0.208855,0.000704173,-0.00602603,0.000704173,-8.5576,-0.0138754,-0.0127768,0.0128705,0.976436,0.000617924,0.294555
z30to45,8,3,25,0.234629,0.000844058,-0.00929475,0.000844058,-11.012,-0.021402,-0.0197073,0.018378,0.861035,0.00249538,3.26184
z45to60,8,3,25,0.320525,0.00230528,-0.00189906,0.00230528,-0.823787,-0.00437275,-0.00402651,0.0283501,0.016002,0.0111297,6.95504
